WindDirectionDegrees_Mean,DiffuseHorizontalRadiationWsqm_Mean,Date,Date Numeric,Prod_Param_1_Mean,Prod_Param_2_Mean,Prod_Param_3_Mean,Prod_Param_4_Mean,Prod_Param_5_Mean,Prod_Param_6_Mean,Prod_Param_7_Mean,Prod_Param_8_Mean,Prod_Param_9_Mean,Prod_Param_10_Mean,Prod_Param_11_Mean,Prod_Param_12_Mean,Prod_Param_13_Mean,Prod_Param_14_Mean,Prod_Param_15_Mean,Prod_Param_16_Mean,Prod_Param_17_Mean,Prod_Param_18_Mean,Prod_Param_20_Mean,Prod_Param_21_Mean,Prod_Param_22_Mean,Prod_Param_23_Mean,Prod_Param_24_Mean,Prod_Param_25_Mean,Prod_Param_26_Mean,Prod_Param_30_Mean,Prod_Param_31_Mean,Prod_Param_32_Mean,Prod_Param_34_Mean,Prod_Param_35_Mean,Prod_Param_36_Mean,Prod_Param_37_Mean,Prod_Param_38_Mean,Prod_Param_39_Mean,Prod_Param_42_Mean,Prod_Param_43_Mean,Prod_Param_44_Mean,Prod_Param_45_Mean,Prod_Param_49_Mean,Prod_Param_50_Mean,Prod_Param_51_Mean,Prod_Param_53_Mean,Prod_Param_54_Mean,Prod_Param_55_Mean,Prod_Param_56_Mean,Prod_Param_57_Mean,Prod_Param_58_Mean,Prod_Param_61_Mean,Prod_Param_62_Mean,Prod_Param_63_Mean,Prod_Param_64_Mean,Prod_Param_65_Mean,Prod_Param_66_Mean,Prod_Param_67_Mean,Prod_Param_68_Mean,Prod_Param_69_Mean,Prod_Param_70_Mean,Prod_Param_71_Mean,Prod_Param_72_Mean,Prod_Param_73_Mean,Prod_Param_74_Mean,Prod_Param_75_Mean,Prod_Param_76_Mean,Prod_Param_77_Mean,Prod_Param_78_Mean,Prod_Param_79_Mean,SurfaceTemperatureCelsius_Mean,SurfaceDewpointTemperatureCelsius_Mean,SurfaceWetBulbTemperatureCelsius_Mean,RelativeHumidity_Mean,SurfaceAirPressureKilopascals_Mean,CloudCoverage_Mean,WindChillTemperatureCelsius_Mean,ApparentTemperatureCelsius_Mean,WindSpeedKph_Mean,PrecipitationPreviousHourCentimeters_Mean,DownwardSolarRadiation_Mean,DirectNormalIrradiance_Mean,MslPressure_Mean,HeatIndexCelsius_Mean,SnowfallCentimeters_Mean,SurfaceWindGustsKph_Mean,Scrap_Sum,Prod_Param_27_anon_S0_Sum,Prod_Param_27_anon_S10_Sum,Prod_Param_27_anon_S11_Sum,Prod_Param_27_anon_S5_Sum,Prod_Param_27_anon_S7_Sum,Prod_Param_27_anon_S8_Sum,Prod_Param_27_anon_S9_Sum,Prod_Param_29_anon_S2_Sum,Prod_Param_29_anon_S3_Sum,Prod_Param_29_anon_S5_Sum,Prod_Param_29_anon_S6_Sum,Prod_Param_46_anon_S0_Sum,Prod_Param_46_anon_S10_Sum,Prod_Param_46_anon_S5_Sum,Prod_Param_46_anon_S7_Sum,Prod_Param_48_anon_S2_Sum,Prod_Param_48_anon_S3_Sum,Prod_Param_48_anon_S4_Sum,Prod_Param_48_anon_S5_Sum,Prod_Param_48_anon_S6_Sum,Prod_Parts_per_Day,Failrate
248.134801,73.440165,"08/08/2016",20160808,7410.429161,1254.000000,672.561210,270.000000,249.400275,354.000000,534.000000,2094.000000,259.105915,2825.416901,4550.365145,666.247593,649.856946,1288.192572,1548.916094,1961.463549,2228.445063,1867.056396,990.000000,31213.081155,1517.075653,568.646492,972.000000,38618.574966,261.012380,2094.000000,272.806052,442.431912,6228.000000,246.000000,7630.416667,234.000000,234.000000,2094.000000,1412.880330,486.000000,33798.321871,249.012380,2094.000000,269.356259,347.793673,6155.851444,246.000000,7332.625869,345.441541,342.660248,2094.000000,2082.207074,464.129944,1054.733537,301.570704,1055.516722,302.008685,603.049444,603.747444,615.088759,616.508556,614.218185,615.566759,286.760704,286.275204,286.951111,287.129852,235.051093,234.952870,234.974037,19.200000,13.645296,15.610041,72.279230,97.704402,2.689133,19.200000,19.200000,9.011967,0.002959,301.951857,368.283356,102.088583,19.200000,0.000000,45.383906,149,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,727,20.495186
225.127838,53.801673,"09/08/2016",20160908,7026.164875,1254.000000,708.365591,269.096774,247.942652,354.000000,534.000000,2094.000000,265.060932,2976.397997,4511.875761,655.419355,655.949821,1205.211470,1390.738351,4956.528000,4936.632000,1834.465950,990.000000,31225.189964,1617.462366,564.000000,972.000000,45064.286738,248.967742,2094.000000,275.232975,465.182796,6225.204301,246.000000,6710.597340,234.000000,234.000000,2094.000000,1512.824373,564.000000,88311.971326,260.967742,2094.000000,274.344086,334.301075,3052.996416,246.000000,6683.292419,352.652330,355.405018,2094.000000,2083.529087,465.329003,1053.141076,299.734901,1054.437363,300.614400,601.549521,602.916490,615.174237,616.680811,614.634777,615.859910,287.368259,286.794828,287.508338,287.775042,234.697470,234.597972,234.653746,19.451852,11.723333,14.668698,67.431302,97.036798,5.457587,19.451852,19.224970,7.446953,0.000000,216.941458,291.789725,101.383751,19.224970,0.000000,39.967981,43,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,837,5.137395
212.066775,76.757329,"07/08/2016",20160708,7430.530945,1254.000000,703.065147,270.000000,249.078176,354.000000,534.000000,2094.000000,259.397394,2819.000000,4551.312704,662.208469,631.934853,2213.716612,1977.791531,2158.661238,1158.166124,1277.394137,990.000000,31049.755700,1382.052117,468.000000,972.000000,88687.055375,272.970684,2094.000000,280.280130,505.944625,4629.615635,240.312704,5757.574257,234.000000,234.000000,2094.000000,1439.980456,492.000000,270.809524,260.970684,2094.000000,266.804560,442.182410,4227.781759,246.000000,6858.643564,357.527687,354.322476,2094.000000,2079.276990,460.471386,1053.114099,300.322219,1054.245971,300.888396,601.823307,602.861555,614.437752,615.679423,613.655282,614.854355,286.675348,286.344473,287.134243,287.676586,234.609031,234.625522,234.723303,18.679316,12.696531,14.889577,70.192182,97.396091,28.337134,18.679316,18.679642,8.829805,0.000000,337.048860,423.889251,101.779967,18.679642,0.000000,35.544300,78,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,614,12.703583
285.960465,59.348837,"03/08/2016",20160308,7430.316279,1224.000000,702.460465,270.000000,249.083721,354.000000,534.000000,2094.000000,256.004651,2991.219858,4609.295775,633.893023,600.558140,1060.618605,1265.134884,10303.716279,2225.930233,1026.293023,990.000000,30850.855814,1657.576744,456.000000,,52362.251163,272.986047,2094.000000,273.767442,890.804651,978.879070,246.000000,6857.691589,234.000000,234.000000,2094.000000,360.000000,672.000000,109312.598131,278.985981,2094.000000,263.677570,758.425234,922.093458,246.000000,7688.842105,246.000000,234.000000,2094.000000,2082.828455,464.311805,1051.320691,299.482000,1052.367337,300.647289,600.525545,602.387581,614.887236,616.050436,613.675727,615.010145,286.370170,286.025489,286.915455,287.348618,234.798655,234.910979,234.890309,1.748605,-2.152605,0.123721,77.048837,96.982558,26.567442,0.264651,0.264651,7.082791,0.000183,288.241860,500.490698,101.590000,1.748605,0.000000,29.911628,10,0.997674,0.000000,0.000000,0.000000,0.000000,0.002326,0.000000,0.502326,0.000000,0.497674,0.000000,0.995349,0.000000,0.004651,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,430,2.325581
221.918919,43.106029,"02/09/2016",20160209,7430.295218,1224.000000,727.571726,270.000000,248.856549,354.000000,534.000000,2094.000000,254.769231,3076.363636,4549.723270,636.486486,608.607069,1180.029106,2803.347193,2103.904366,1615.340292,1006.141372,990.000000,30850.577963,1660.740125,469.846154,,10695.018711,272.993763,2094.000000,278.133056,526.178794,1415.563410,246.000000,5981.647799,234.000000,234.000000,2094.000000,360.000000,474.349272,73828.241164,272.993763,2094.000000,264.935551,536.482328,1416.037422,246.000000,6144.101053,246.000000,234.000000,2094.000000,2080.187900,462.361079,1052.570887,300.631105,1053.483264,301.353565,601.699481,602.766351,613.240042,615.524385,611.686268,613.735908,287.181063,287.376050,287.962669,288.002912,234.858427,234.845674,234.870000,6.327859,4.043056,5.203326,85.501040,95.751975,81.270270,2.178794,2.178794,26.171102,0.016860,54.619543,32.598753,100.217672,6.327859,0.000000,89.695842,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501040,0.000000,0.498960,0.000000,1.000000,0.000000,0.000000,0.000000,0.983368,0.000000,0.000000,0.016632,0.000000,481,0.623701
289.697832,156.098916,"06/09/2016",20160609,7420.959350,1224.000000,712.081301,270.000000,249.121951,354.000000,534.000000,2094.000000,261.821138,2788.939726,4551.565574,620.471545,632.048780,1209.439024,1376.991870,1817.532148,2225.625509,1468.219512,990.000000,31330.341463,1607.308943,582.000000,972.000000,42287.715447,261.000000,2094.000000,282.089431,501.910569,6007.691057,246.000000,6682.459239,234.000000,234.000000,2094.000000,1558.707317,606.000000,269.885932,273.000000,2094.000000,276.699187,351.219512,5848.747967,246.000000,6805.841096,338.317073,342.552846,2094.000000,2080.913798,463.162321,1053.365176,300.855668,1054.335653,301.549648,602.318238,603.075870,614.762705,616.374591,614.215306,615.315995,286.854140,286.119187,286.808394,287.273145,234.729171,234.662798,234.627466,14.600000,12.088591,13.067344,86.452575,97.280352,83.953930,14.600000,14.600000,7.163144,0.002542,220.760163,98.151762,101.691870,14.600000,0.000000,34.640379,70,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,738,9.485095
272.720588,0.000000,"07/09/2016",20160709,7430.205882,1254.000000,686.117647,270.000000,251.867647,354.000000,534.000000,2094.000000,256.235294,2745.157895,4549.985294,727.676471,715.455882,2330.294118,2416.058824,2831.911765,1203.882353,1082.823529,990.000000,31099.764706,1320.529412,468.000000,972.000000,90069.794118,273.000000,2094.000000,278.382353,501.617647,6011.823529,240.000000,5170.941176,234.000000,234.000000,2094.000000,1428.882353,492.000000,266.857143,261.000000,2094.000000,276.727273,498.000000,5479.235294,246.000000,7575.636364,359.029412,354.970588,2094.000000,2079.140722,460.401093,1052.568619,299.790495,1053.550577,300.423216,601.244412,602.498165,614.639876,615.824907,613.964845,615.002412,286.796289,286.433938,287.310433,287.749979,234.535794,234.552000,234.626660,17.512500,16.652720,16.953676,95.073529,97.513235,33.404412,17.512500,17.512500,9.721324,0.001046,0.000000,0.000000,101.913235,17.512500,0.000000,61.469853,22,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,136,16.176471
295.412073,115.862205,"08/09/2016",20160809,7411.385827,1249.866142,685.614173,270.000000,248.968504,354.000000,534.000000,2085.732283,259.543307,2795.080054,4550.522546,677.118110,637.850394,1628.123684,1551.110236,1510.299213,2120.456693,1742.385827,990.000000,31258.125984,1546.031496,600.637795,972.000000,40995.629921,259.346457,2085.732283,264.952756,388.377953,6228.000000,246.000000,8228.163158,234.000000,234.000000,2085.732283,1366.196850,490.771654,36128.440945,249.000000,2085.732283,273.629921,382.433071,6228.000000,246.000000,7689.128000,346.464567,342.984252,2085.732283,2081.469608,463.625505,1054.619476,301.898292,1055.792731,302.178410,603.194108,603.762807,615.147127,616.790165,614.622807,616.085560,287.317953,286.635736,287.351066,287.552383,235.389028,235.108769,235.070731,15.733202,10.961982,12.953543,76.304462,97.628084,71.111549,15.733202,15.733202,7.683727,0.002086,203.500000,126.801837,102.046063,15.733202,0.000000,57.953675,82,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,762,10.761155
180.935287,57.940171,"09/09/2016",20160909,6794.351648,1254.000000,731.553114,268.410256,246.285714,354.000000,534.000000,2094.000000,264.893773,2644.925926,4519.948718,669.150183,704.952381,1255.274725,1562.190476,4931.042945,4900.822086,1826.849817,990.000000,31320.051282,1641.018315,564.000000,972.000000,47716.564103,249.010989,2094.000000,273.956044,404.798535,6228.000000,246.000000,6448.613103,234.000000,234.000000,2094.000000,1533.384615,564.000000,90834.454212,261.010989,2094.000000,276.095238,339.758242,2928.454212,246.000000,6460.800000,352.490842,355.406593,2094.000000,2083.623537,465.255833,1053.165852,299.528204,1054.499463,300.429037,601.424593,602.888519,615.373093,616.982611,614.883000,616.101333,287.550204,286.977315,287.624241,287.839093,234.637315,234.609796,234.612000,18.524664,12.322820,14.614774,71.113553,97.291819,5.865690,18.524664,18.503907,5.221490,0.000000,218.522589,291.946276,101.650183,18.503907,0.000000,29.853724,46,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,819,5.616606
132.127310,47.381930,"03/09/2016",20160309,7430.513347,1224.000000,691.663244,270.000000,248.932238,354.000000,534.000000,2094.000000,255.166324,2966.943633,4609.589322,630.406571,615.511294,1076.464066,1285.798768,9338.784394,2158.866530,972.788501,990.000000,30844.225873,1656.640657,456.000000,,54198.209446,272.981520,2094.000000,272.857732,586.694045,2600.229979,246.000000,5669.599165,234.000000,234.000000,2094.000000,360.000000,627.327835,111005.641237,278.981443,2094.000000,263.195876,374.412371,2453.641237,246.000000,7304.188679,246.000000,234.000000,2094.000000,2082.997450,464.686862,1051.772632,300.048089,1052.662171,300.848766,600.992654,602.237063,614.444320,615.760171,613.462305,615.082349,286.430922,286.002558,286.965792,287.485717,234.795279,234.806654,234.767331,1.165092,-2.722546,-0.372485,76.889117,96.342505,5.246407,-2.021766,-2.021766,11.421561,0.000000,175.733060,295.710472,100.922587,1.165092,0.000000,33.904312,3,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.503080,0.000000,0.496920,0.000000,0.995893,0.000000,0.004107,0.000000,0.501027,0.000000,0.000000,0.498973,0.000000,487,0.616016
124.803502,39.208171,"03/10/2016",20160310,7430.369650,1224.000000,684.501946,270.000000,249.046693,354.000000,534.000000,2094.000000,254.976654,2720.152941,4606.818713,620.252918,607.996109,1088.217899,1314.595331,8323.832685,2230.902724,1006.412451,990.000000,30844.914397,1658.042802,456.000000,,55921.797665,273.000000,2094.000000,271.902724,426.583658,3966.291829,246.000000,5530.202381,234.000000,234.000000,2094.000000,360.000000,474.700389,112569.583658,279.000000,2094.000000,266.439689,396.688716,4017.583658,246.000000,5891.905512,246.000000,234.000000,2094.000000,2082.794783,464.763673,1052.132441,300.419270,1053.056076,301.112281,601.451316,602.609475,614.454274,615.601597,613.592783,615.085871,286.310190,285.743749,286.727475,287.276236,234.742540,234.799825,234.757551,1.410700,-1.221245,0.244163,84.622568,97.001362,4.978599,-0.250195,-0.250195,7.254864,0.000000,103.760700,125.573930,101.601362,1.410700,0.000000,27.461479,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,514,0.194553
133.023301,93.027184,"05/10/2016",20160510,7388.516505,1224.000000,710.376699,270.000000,252.454369,354.000000,534.000000,2094.000000,253.246602,2898.898785,4550.549407,1283.801942,1584.955340,1373.895146,1402.951456,2620.427184,2647.992233,1521.914563,990.000000,31145.149515,1558.380583,491.860194,972.000000,79753.852427,260.994175,2094.000000,272.912621,447.087379,1517.056311,246.000000,6260.160470,234.000000,234.000000,2094.000000,1373.370874,489.751456,175459.386408,260.994175,2094.000000,275.766990,371.592233,813.320388,246.000000,6283.940828,309.926214,315.658252,2094.000000,2080.222800,462.735600,1054.641600,302.037600,1055.311200,302.353200,603.406800,603.986400,614.599200,615.380400,613.136400,613.782000,285.600000,285.471600,286.472400,286.708800,234.802800,234.702000,234.680400,14.537282,12.731379,13.415340,88.992233,96.623301,85.838835,14.537282,14.537282,7.035922,0.007005,101.996117,24.267961,100.997476,14.537282,0.000000,32.876311,6,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996117,0.000000,0.003883,0.000000,1.000000,0.000000,0.000000,0.000000,0.996117,0.000000,0.000000,0.003883,0.000000,515,1.165049
155.638217,80.496815,"06/10/2016",20160610,7430.545223,1224.000000,715.169427,270.000000,249.003822,354.000000,534.000000,2094.000000,261.026752,2760.177606,4551.064968,602.560510,612.397452,1189.192357,1348.922293,1787.877707,2174.743949,1437.324841,990.000000,31217.281529,1558.142675,582.000000,972.000000,45741.661146,260.996178,2094.000000,282.114650,551.923567,2045.357962,246.000000,6703.027027,234.000000,234.000000,2094.000000,1460.973111,606.000000,270.372671,272.996159,2094.000000,274.693982,395.032010,6224.312420,246.000000,7032.342412,339.864277,342.891165,2094.000000,2080.814795,462.965895,1053.259556,300.674620,1054.233719,301.252643,602.150842,603.038842,615.050164,617.121228,614.363637,616.069731,286.346737,285.792152,286.401708,286.795453,234.722246,234.598164,234.581532,13.775924,10.076102,11.529682,80.777070,96.900382,26.812739,13.775924,13.775924,4.514904,0.000123,340.985987,392.954140,101.284713,13.775924,0.000000,33.712357,81,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.994904,0.000000,0.005096,0.000000,0.994904,0.000000,0.000000,0.005096,0.000000,785,10.318471
312.827957,28.559140,"08/10/2016",20160810,7430.322581,1252.817204,708.473118,270.000000,249.505376,354.000000,534.000000,2091.634409,258.688172,3039.735409,4548.788321,718.365591,678.193548,1714.838710,1586.602151,1492.795699,1778.762590,1705.354839,990.000000,31276.064516,1570.817204,554.709677,972.000000,42820.172043,249.139785,2091.634409,268.989247,478.645161,6228.000000,246.000000,8105.912409,234.000000,234.000000,2091.634409,1305.462366,514.774194,37850.838710,248.881720,2091.634409,271.505376,388.387097,6228.000000,246.000000,7154.977941,347.204301,344.537634,2091.634409,2082.433748,464.636583,1054.293735,301.372291,1055.371947,301.633947,602.788967,603.332265,615.668662,617.526517,615.226013,616.729430,287.669682,287.035311,287.811338,288.211033,235.106543,235.002954,235.050278,12.567025,7.503620,9.799283,72.129032,97.591756,57.842294,12.550896,12.550896,8.344444,0.000000,116.329749,240.967742,102.028674,12.567025,0.000000,52.802509,26,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,279,9.318996
72.010526,0.000000,"09/10/2016",20160910,5864.336842,1254.000000,697.136842,266.084211,244.610526,354.000000,534.000000,2094.000000,269.557895,2943.655172,4518.315789,761.052632,732.947368,1274.084211,1493.115789,4839.900000,4755.600000,1852.989474,990.000000,31360.989474,1576.673684,564.000000,972.000000,49311.031579,249.031579,2094.000000,281.494737,611.936842,6228.000000,246.000000,6235.452632,234.000000,234.000000,2094.000000,1490.778947,564.000000,92371.642105,261.031579,2094.000000,272.084211,438.000000,4465.642105,246.000000,6446.400000,354.000000,357.031579,2094.000000,2084.049750,465.742950,1053.031350,299.221200,1054.454100,300.050100,601.139700,602.599350,615.159300,616.944000,614.622150,615.986550,287.139000,286.486500,287.196000,287.432100,234.657900,234.605250,234.561450,11.853684,9.643474,10.653684,86.431579,97.300000,1.494737,11.853684,11.853684,3.900000,0.000000,0.000000,0.000000,101.700000,11.853684,0.000000,25.191579,14,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,95,14.736842
248.874092,38.121065,"02/11/2016",20160211,7412.687651,1224.000000,719.607748,270.000000,248.629540,354.000000,534.000000,2094.000000,254.760291,3043.187817,4547.066667,623.549637,591.443099,1272.377724,2830.794189,1423.125964,1912.888889,1038.668281,990.000000,30880.634383,1659.646489,456.000000,,15078.857143,273.007264,2094.000000,278.745763,447.675545,1674.857143,240.000000,5328.000000,234.000000,234.000000,2094.000000,360.000000,462.000000,77044.024213,273.007264,2094.000000,270.726392,411.355932,4456.024213,246.000000,5988.766585,246.000000,234.000000,2094.000000,2081.089976,463.239741,1052.579435,300.824894,1053.612141,301.751788,601.866847,603.210494,612.627106,615.172024,611.103812,613.259718,286.643224,286.817718,287.466141,287.501435,234.910376,234.948424,234.999035,2.600726,0.668281,1.714044,87.346247,96.187409,76.200969,-2.146731,-2.146731,21.964649,0.007114,111.261501,179.554479,100.756174,2.600726,0.000000,46.034625,2,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.498789,0.000000,0.501211,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,413,0.484262
93.942029,115.489130,"05/11/2016",20160511,7430.456522,1224.000000,727.108696,270.000000,248.391304,354.000000,534.000000,2094.000000,253.978261,3098.899628,4551.043478,1019.217391,1836.543478,2024.891304,1316.934783,2897.000000,1892.717391,1425.630435,990.000000,31321.673913,1560.739130,492.000000,972.000000,81179.043478,260.934783,2094.000000,279.608696,557.804348,2886.260870,246.000000,5811.400000,234.000000,234.000000,2094.000000,1458.630435,474.347826,176749.913043,260.934783,2094.000000,273.173913,376.043478,1018.608696,246.000000,5635.445255,340.891304,337.695652,2094.000000,2081.686800,463.087200,1054.692000,301.943400,1055.305800,302.165400,603.157200,603.812400,613.947600,615.005400,613.548000,614.305800,286.115400,285.633000,286.389600,286.644600,235.051800,235.030800,234.988200,16.325362,13.303225,14.390942,83.394928,96.014130,80.192029,16.325362,16.325362,13.990942,0.012826,329.224638,273.760870,100.355797,16.325362,0.000000,34.960870,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.913043,0.000000,0.086957,0.000000,0.000000,276,0.362319
114.387931,0.000000,"06/11/2016",20160611,7430.637931,1224.000000,707.637931,270.000000,249.000000,354.000000,534.000000,2094.000000,261.000000,2656.888889,4552.034483,646.086207,623.741379,1192.189655,1330.603448,1765.862069,2194.241379,1387.086207,990.000000,31180.241379,1501.344828,582.000000,972.000000,47389.137931,261.000000,2094.000000,283.965517,558.103448,2521.862069,246.000000,7100.678571,234.000000,234.000000,2094.000000,1467.310345,606.000000,271.058824,273.000000,2094.000000,275.482759,444.413793,6228.000000,246.000000,7918.607143,341.689655,342.827586,2094.000000,2081.049545,463.204545,1052.998636,300.260636,1054.223727,301.082182,601.788000,603.089636,615.019909,617.240727,614.066909,616.034091,286.182545,285.784636,286.559182,286.909364,234.912000,234.727455,234.629000,10.994828,8.808276,9.813793,86.879310,96.667241,98.094828,10.994828,10.994828,3.219828,0.001182,0.000000,0.000000,101.053448,10.994828,0.000000,31.737069,10,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,116,8.620690
266.227972,81.977622,"08/11/2016",20160811,7430.408392,1254.000000,707.672727,270.000000,249.029371,354.000000,534.000000,2094.000000,259.384615,2979.008451,4550.131469,616.011189,623.848951,1121.420979,1379.639161,2249.144056,3058.732867,1871.765035,990.000000,31211.731469,1557.910490,552.000000,972.000000,44696.441958,248.995804,2094.000000,263.379021,419.488112,6228.000000,246.000000,9457.417722,234.000000,234.000000,2094.000000,1393.653147,516.000000,39645.465734,248.995804,2094.000000,275.060140,400.934266,6228.000000,246.000000,8084.756063,342.176224,344.576224,2094.000000,2082.955457,465.376111,1054.357154,301.443433,1055.599861,301.994236,602.747510,603.658197,615.496096,617.328115,615.075692,616.323591,287.367144,286.808596,287.527385,287.679101,235.037827,234.862139,234.884005,11.686434,6.020014,8.619161,71.974825,97.944615,31.573427,11.572168,11.572168,6.828951,0.000705,298.953846,347.695105,102.426014,11.686434,0.000000,24.077762,157,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,715,21.958042
54.245283,0.000000,"09/11/2016",20160911,7429.811321,1254.000000,669.169811,270.000000,247.811321,354.000000,534.000000,2094.000000,262.075472,2436.452830,4518.566038,709.471698,2022.226415,1242.905660,1453.924528,5335.333333,5059.333333,1760.150943,990.000000,31078.867925,1647.622642,564.000000,972.000000,49435.245283,248.943396,2094.000000,275.207547,451.358491,6228.000000,246.000000,6235.176471,234.000000,234.000000,2094.000000,1561.358491,564.000000,92484.905660,260.943396,2094.000000,279.509434,308.150943,4578.905660,246.000000,6823.811321,351.849057,356.037736,2094.000000,2083.729500,465.126300,1053.812400,299.560800,1054.929900,300.650700,601.359600,603.033000,614.913900,616.112100,614.195700,615.309000,287.374200,286.941000,287.485500,287.588100,234.475200,234.352200,234.531300,15.956604,11.741132,13.479245,76.622642,97.400000,0.000000,15.956604,15.956604,5.416981,0.000000,0.000000,0.000000,101.700000,15.956604,0.000000,21.767925,4,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,53,7.547170
163.168239,47.429245,"05/12/2016",20160512,7430.283019,1224.000000,692.915094,270.000000,249.028302,354.000000,534.000000,2094.000000,255.122642,3121.052632,4550.801887,650.377358,637.773585,2011.783019,1314.150943,3081.556604,2075.518868,1404.603774,990.000000,31269.528302,1587.198113,492.000000,972.000000,52661.613208,260.990566,2094.000000,279.433962,540.764151,2927.688679,246.000000,5922.798732,234.000000,234.000000,2094.000000,1459.773585,473.094340,178436.245283,265.254717,2094.000000,275.575472,456.132075,849.150943,246.000000,6426.383387,344.103774,343.037736,2094.000000,2079.494000,462.095000,1054.024500,301.731500,1054.615000,302.388000,603.204000,603.616500,613.787500,614.644000,613.940000,614.422500,286.562500,285.874500,286.665000,286.925500,234.692000,234.576500,234.504500,13.918082,13.100362,13.406918,94.974843,95.407075,97.723270,13.918082,13.918082,8.830818,0.035982,48.066038,0.833333,99.766352,13.918082,0.000000,30.554560,23,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.389937,0.000000,0.610063,0.000000,0.000000,636,3.616352
